AUTHOR_NAME,PUB_TITLE,PUB_YEAR,PUB_AUTHORS,PUB_TYPE,PUB_PUBLISHER,PUB_ISBN,PUB_DOI,PUB_CITATIONS,UPDATED
Michael Hauser,Analysis of LOXL1 polymorphisms in a United States population with pseudoexfoliation glaucoma,2008.0,"['P Challa', ' S Schmidt', ' Y Liu', ' X Qin', ' RR Vann', ' P Gonzalez', ' RR Allingham', ' ...']",,Molecular vision,,,133.0,2022-04-11
Michael Hauser,Genomic convergence: identifying candidate genes for Parkinson's disease by combining serial analysis of gene expression and genetic linkage,2003.0,"['MA Hauser', ' YJ Li', ' S Takeuchi', ' R Walters', ' M Noureddine', ' M Maready', ' ...']",,Human molecular genetics,,,131.0,2022-04-11
Michael Hauser,SNPselector: a web tool for selecting SNPs for genetic association studies,2005.0,"['H Xu', ' SG Gregory', ' ER Hauser', ' JE Stenger', ' MA Pericak-Vance', ' JM Vance', ' ...']",,Bioinformatics,,,124.0,2022-04-11
Michael Hauser,Traumatic stress and accelerated DNA methylation age: a meta-analysis,2018.0,"['EJ Wolf', ' H Maniates', ' N Nugent', ' AX Maihofer', ' D Armstrong', ' ...']",,Psychoneuroendocrinology,,,119.0,2022-04-11
Michael Hauser,Early adult-onset POAG linked to 15q11-13 using ordered subset analysis,2005.0,"['RR Allingham', ' JL Wiggs', ' ER Hauser', ' KR Larocque-Abramson', ' ...']",,Investigative ophthalmology & visual science,,,116.0,2022-04-11
Michael Hauser,Myotilin mutation found in second pedigree with LGMD1A,2002.0,"['MA Hauser', ' CB Conde', ' V Kowaljow', ' G Zeppa', ' AL Taratuto', ' UM Torian', ' ...']",,The American Journal of Human Genetics,,,114.0,2022-04-11
Michael Hauser,Mitochondrial DNA polymorphism A4917G is independently associated with age-related macular degeneration,2008.0,"['JA Canter', ' LM Olson', ' K Spencer', ' N Schnetz-Boutaud', ' B Anderson', ' ...']",,PLoS One,,,110.0,2022-04-11
Michael Hauser,Lack of association of mutations in optineurin with disease in patients with adult-onset primary open-angle glaucoma,2003.0,"['JL Wiggs', ' J Auguste', ' RR Allingham', ' JD Flor', ' MA Pericak-Vance', ' ...']",,Archives of ophthalmology,,,108.0,2022-04-11
Michael Hauser,The genetics of keratoconus: a review,2012.0,"['J Wheeler', ' MA Hauser', ' NA Afshari', ' RR Allingham', ' Y Liu']",,Microscopy (Oxford,,,107.0,2022-04-11
Michael Hauser,Major LOXL1 risk allele is reversed in exfoliation glaucoma in a black South African population,2010.0,"['SEI Williams', ' BT Whigham', ' Y Liu', ' TR Carmichael', ' X Qin', ' S Schmidt', ' ...']",,Molecular vision,,,107.0,2022-04-11
Michael Hauser,Deletion of CFHR3 and CFHR1 genes in age-related macular degeneration,2008.0,"['KL Spencer', ' MA Hauser', ' LM Olson', ' S Schmidt', ' WK Scott', ' P Gallins', ' ...']",,Human molecular genetics,,,107.0,2022-04-11
Michael Hauser,Genome-wide association study and meta-analysis of intraocular pressure,2014.0,"['AB Ozel', ' SE Moroi', ' DM Reed', ' M Nika', ' CM Schmidt', ' S Akbari', ' K Scott', ' ...']",,Human genetics,,,105.0,2022-04-11
Michael Hauser,,2015.0,"['Z Li', ' RR Allingham', ' M Nakano', ' L Jia', ' Y Chen', ' Y Ikeda', ' B Mani', ' LJ Chen', ' ...']",,Human molecular genetics,,,103.0,2022-04-11
Michael Hauser,Meta-analysis of genome-wide association studies identifies novel loci that influence cupping and the glaucomatous process,2014.0,"['H Springelkamp', ' R Höhn', ' A Mishra', ' PG Hysi', ' CC Khor', ' SJ Loomis', ' ...']",,Nature communications,,,102.0,2022-04-11
Michael Hauser,Deficiency of α-actinin-3 is associated with increased susceptibility to contraction-induced damage and skeletal muscle remodeling,2011.0,"['JT Seto', ' M Lek', ' KGR Quinlan', ' PJ Houweling', ' XF Zheng', ' F Garton', ' ...']",,Human molecular genetics,,,100.0,2022-04-11
Michael Hauser,"Major review: exfoliation syndrome; advances in disease genetics, molecular biology, and epidemiology",2017.0,"['IF Aboobakar', ' WM Johnson', ' WD Stamer', ' MA Hauser', ' RR Allingham']",,Experimental eye research,,,96.0,2022-04-11
Michael Hauser,Analysis of muscle creatine kinase regulatory elements in recombinant adenoviral vectors,2000.0,"['MA Hauser', ' A Robinson', "" D Hartigan-O'Connor"", ' DA Williams-Gregory', ' ...']",,Molecular Therapy,,,96.0,2022-04-11
Michael Hauser,Association of CAV1/CAV2 genomic variants with primary open-angle glaucoma overall and by gender and pattern of visual field loss,2014.0,"['SJ Loomis', ' JH Kang', ' RN Weinreb', ' BL Yaspan', ' JNC Bailey', ' ...']",,Ophthalmology,,,94.0,2022-04-11
Michael Hauser,Discovery and functional annotation of SIX6 variants in primary open-angle glaucoma,2014.0,"['M Ulmer Carnes', ' YP Liu', ' RR Allingham', ' BT Whigham', ' S Havens', ' ...']",,PLoS genetics,,,93.0,2022-04-11
Michael Hauser,Screening of CYP1B1 and LTBP2 genes in Saudi families with primary congenital glaucoma: genotype-phenotype correlation,2011.0,"['KK Abu-Amero', ' EA Osman', ' A Mousa', ' J Wheeler', ' B Whigham', ' ...']",,Molecular vision,,,87.0,2022-04-11
Michael Hauser,Genetic association study of exfoliation syndrome identifies a protective rare variant at LOXL1 and five new susceptibility loci,2017.0,"['T Aung', ' M Ozaki', ' MC Lee', ' U Schlötzer-Schrehardt', ' G Thorleifsson', ' ...']",,Nature genetics,,,86.0,2022-04-11
Michael Hauser,Defining the human macula transcriptome and candidate retinal disease genes using EyeSAGE,2006.0,"['CB Rickman', ' JN Ebright', ' ZJ Zavodni', ' L Yu', ' T Wang', ' SP Daiger', ' G Wistow', ' ...']",,Investigative ophthalmology & visual science,,,85.0,2022-04-11
Michael Hauser,A common variant mapping to CACNA1A is associated with susceptibility to exfoliation syndrome,2015.0,"['T Aung', ' M Ozaki', ' T Mizoguchi', ' R Allingham', ' Z Li', ' A Haripriya', ' S Nakano', ' ...']",,Nature genetics,,,83.0,2022-04-11
Michael Hauser,Neovascular age-related macular degeneration and its association with LOC387715 and complement factor H polymorphism,2007.0,"['RK Shuler', ' MA Hauser', ' J Caldwell', ' P Gallins', ' S Schmidt', ' WK Scott', ' ...']",,Archives of Ophthalmology,,,83.0,2022-04-11
Michael Hauser,Distribution of optineurin sequence variations in an ethnically diverse population of low-tension glaucoma patients from the United States,2006.0,"['MA Hauser', ' DF Sena', ' J Flor', ' J Walter', ' J Auguste', ' K LaRocque-Abramson', ' ...']",,Journal of glaucoma,,,80.0,2022-04-11
Michael Hauser,,2014.0,"['ME Nongpiur', ' CC Khor', ' H Jia', ' BK Cornes', ' LJ Chen', ' C Qiao', ' KS Nair', ' ...']",,PLoS genetics,,,78.0,2022-04-11
Michael Hauser,Association between the neuron-specific RNA-binding protein ELAVL4 and Parkinson disease,2005.0,"['MA Noureddine', ' XJ Qin', ' SA Oliveira', ' TJ Skelly', ' J van der Walt', ' MA Hauser', ' ...']",,Human genetics,,,78.0,2022-04-11
Michael Hauser,Replication of TCF4 through association and linkage studies in late-onset Fuchs endothelial corneal dystrophy,2011.0,"['YJ Li', ' MA Minear', ' J Rimmler', ' B Zhao', ' E Balajonda', ' MA Hauser', ' ...']",,PLoS One,,,77.0,2022-04-11
Michael Hauser,Investigation of known genetic risk factors for primary open angle glaucoma in two populations of African ancestry,2013.0,"['Y Liu', ' MA Hauser', ' SK Akafo', ' X Qin', ' S Miura', ' JR Gibson', ' J Wheeler', ' ...']",,Investigative ophthalmology & visual science,,,74.0,2022-04-11
Michael Hauser,Complement factor H increases risk for atrophic age-related macular degeneration,2006.0,"['EA Postel', ' A Agarwal', ' J Caldwell', ' P Gallins', ' C Toth', ' S Schmidt', ' WK Scott', ' ...']",,Ophthalmology,,,74.0,2022-04-11
Michael Hauser,CDKN2B-AS1 genotype–glaucoma feature correlations in primary open-angle glaucoma patients from the United States,2013.0,"['LR Pasquale', ' SJ Loomis', ' JH Kang', ' BL Yaspan', ' W Abdrabou', ' DL Budenz', ' ...']",,American journal of ophthalmology,,,73.0,2022-04-11
Michael Hauser,,2015.0,"['MA Hauser', ' IF Aboobakar', ' Y Liu', ' S Miura', ' BT Whigham', ' P Challa', ' ...']",,Human molecular genetics,,,72.0,2022-04-11
Michael Hauser,Genome-wide association study of posttraumatic stress disorder in a cohort of Iraq–Afghanistan era veterans,2015.0,"['AE Ashley-Koch', ' ME Garrett', ' J Gibson', ' Y Liu', ' MF Dennis', ' NA Kimbrel', ' ...']",,Journal of affective disorders,,,72.0,2022-04-11
Michael Hauser,Characterization of the poly-T variant in the TOMM40 gene in diverse populations,2012.0,"['C Linnertz', ' AM Saunders', ' MW Lutz', ' DM Crenshaw', ' I Grossman', ' DK Burns', ' ...']",,PloS one,,,69.0,2022-04-11
Michael Hauser,Independent effects of complement factor H Y402H polymorphism and cigarette smoking on risk of age-related macular degeneration,2007.0,"['WK Scott', ' S Schmidt', ' MA Hauser', ' P Gallins', ' N Schnetz-Boutaud', ' ...']",,Ophthalmology,,,68.0,2022-04-11
Michael Hauser,Epigenome‐wide association of PTSD from heterogeneous cohorts with a common multi‐site analysis pipeline,2017.0,"['A Ratanatharathorn', ' MP Boks', ' AX Maihofer', ' AE Aiello', ' AB Amstadter', ' ...']",,American Journal of Medical Genetics Part B: Neuropsychiatric Genetics,,,64.0,2022-04-11
Michael Hauser,Genome-wide analysis of central corneal thickness in primary open-angle glaucoma cases in the NEIGHBOR and GLAUGEN consortia,2012.0,"['M Ulmer', ' J Li', ' BL Yaspan', ' AB Ozel', ' JE Richards', ' SE Moroi', ' F Hawthorne', ' ...']",,Investigative ophthalmology & visual science,,,63.0,2022-04-11
Michael Hauser,"The NEIGHBOR consortium primary open angle glaucoma genome-wide association study: rationale, study design and clinical variables",2013.0,"['JL Wiggs', ' MA Hauser', ' W Abdrabou', ' RR Allingham', ' DL Budenz', ' ...']",,Journal of glaucoma,,,60.0,2022-04-11
Michael Hauser,A genome-wide association study of central corneal thickness in Latinos,2013.0,"['X Gao', ' WJ Gauderman', ' Y Liu', ' P Marjoram', ' M Torres', ' T Haritunians', ' ...']",,Investigative ophthalmology & visual science,,,60.0,2022-04-11
Michael Hauser,Serotonin transporter gene polymorphisms and brain function during emotional distraction from cognitive processing in posttraumatic stress disorder,2011.0,"['RA Morey', ' AR Hariri', ' AL Gold', ' MA Hauser', ' HJ Munger', ' F Dolcos', ' ...']",,BMC psychiatry,,,60.0,2022-04-11
Michael Hauser,Lack of association between LOXL1 variants and primary open-angle glaucoma in three different populations,2008.0,"['Y Liu', ' S Schmidt', ' X Qin', ' J Gibson', ' K Hutchins', ' C Santiago-Turla', ' JL Wiggs', ' ...']",,Investigative ophthalmology & visual science,,,59.0,2022-04-11
Michael Hauser,No evidence of association of heterozygous NTF4 mutations in patients with primary open-angle glaucoma,2010.0,"['Y Liu', ' W Liu', ' K Crooks', ' S Schmidt', ' RR Allingham', ' MA Hauser']",,The American Journal of Human Genetics,,,57.0,2022-04-11
Michael Hauser,Genomic convergence to identify candidate genes for Parkinson disease: SAGE analysis of the substantia nigra,2005.0,"['MA Noureddine', ' YJ Li', ' JM van der Walt', ' R Walters', ' RM Jewett', ' H Xu', ' ...']",,Movement disorders: official journal of the Movement Disorder Society,,,57.0,2022-04-11
Michael Hauser,Integrated droplet actuator for gel; electrophoresis and molecular analysis,2015.0,"['MG Pollack', ' V Srinivasan', ' Z Hua', ' HL Chu', ' M Hauser', ' A Eckhardt']",,US Patent,,,56.0,2022-04-11
Michael Hauser,Gene expression profile in human trabecular meshwork from patients with primary open-angle glaucoma,2013.0,"['Y Liu', ' RR Allingham', ' X Qin', ' D Layfield', ' AE Dellinger', ' J Gibson', ' J Wheeler', ' ...']",,Investigative ophthalmology & visual science,,,55.0,2022-04-11
Michael Hauser,Transgenic mice expressing the myotilin T57I mutation unite the pathology associated with LGMD1A and MFM,2006.0,"['SM Garvey', ' SE Miller', ' DR Claflin', ' JA Faulkner', ' MA Hauser']",,Human molecular genetics,,,54.0,2022-04-11
Michael Hauser,"Genetic determinants of cortical structure (thickness, surface area and volumes) among disease free adults in the CHARGE Consortium",2019.0,"['E Hofer', ' GV Roshchupkin', ' HHH Adams', ' MJ Knol', ' H Lin', ' S Li', ' H Zare', ' ...']",,,,,53.0,2022-04-11
Michael Hauser,A high-density genome-wide association screen of sporadic ALS in US veterans,2012.0,"['LC Kwee', ' Y Liu', ' C Haynes', ' JR Gibson', ' A Stone', ' SA Schichman', ' F Kamel', ' ...']",,PloS one,,,53.0,2022-04-11
Michael Hauser,Genome-wide meta-analysis identifies 127 open-angle glaucoma loci with consistent effect across ancestries,2021.0,"['P Gharahkhani', ' E Jorgenson', ' P Hysi', ' AP Khawaja', ' S Pendergrass', ' X Han', ' ...']",,Nature communications,,,50.0,2022-04-11
Michael Hauser,"Heparan sulfate, including that in Bruch’s membrane, inhibits the complement alternative pathway: implications for age-related macular degeneration",2010.0,"['U Kelly', ' L Yu', ' P Kumar', ' JD Ding', ' H Jiang', ' GS Hageman', ' VY Arshavsky', ' ...']",,The Journal of Immunology,,,49.0,2022-04-11
Michael Hauser,Family‐based case–control study of MAOA and MAOB polymorphisms in Parkinson disease,2006.0,"['SJ Kang', ' WK Scott', ' YJ Li', ' MA Hauser', ' JM van der Walt', ' K Fujiwara', ' ...']",,Movement disorders: official journal of the Movement Disorder Society,,,48.0,2022-04-11
Michael Hauser,Estrogen pathway polymorphisms in relation to primary open angle glaucoma: an analysis accounting for gender from the United States,2013.0,"['LR Pasquale', ' SJ Loomis', ' RN Weinreb', ' JH Kang', ' BL Yaspan', ' JC Bailey', ' ...']",,Molecular vision,,,47.0,2022-04-11
Michael Hauser,"Prevalence of myocilin mutations in adults with primary open-angle glaucoma in Ghana, West Africa",2002.0,"['P Challa', ' LW Herndon', ' MA Hauser', ' BW Broomer', ' MA Pericak-Vance', ' ...']",,Journal of glaucoma,,,47.0,2022-04-11
Michael Hauser,"A SAGE study of apolipoprotein E3/3, E3/4 and E4/4 allele-specific gene expression in hippocampus in Alzheimer disease",2007.0,"['PT Xu', ' YJ Li', ' XJ Qin', ' C Kroner', ' A Green-Odlum', ' H Xu', ' TY Wang', ' ...']",,Molecular and Cellular Neuroscience,,,45.0,2022-04-11
Michael Hauser,A genome-wide search for linkage to asthma phenotypes in the genetics of asthma international network families: evidence for a major susceptibility locus on chromosome 2p,2006.0,"['SG Pillai', ' MN Chiano', ' NJ White', ' M Speer', ' KC Barnes', ' K Carlsen', ' ...']",,European journal of human genetics,,,,2022-04-11
Michael Hauser,A genome-wide search for linkage to asthma phenotypes in the genetics of asthma international network families: evidence for a major susceptibility locus on chromosome 2p,2006.0,"['SG Pillai', ' MN Chiano', ' NJ White', ' M Speer', ' KC Barnes', ' K Carlsen', ' ...']",,European journal of human genetics,,,45.0,2022-04-11
Michael Hauser,Phenotype analysis of patients with the risk variant LOC387715 (A69S) in age-related macular degeneration,2008.0,"['RK Shuler Jr', ' S Schmidt', ' P Gallins', ' MA Hauser', ' WK Scott', ' J Caldwell', ' ...']",,American journal of ophthalmology,,,44.0,2022-04-11
Michael Hauser,Genomic approaches to posttraumatic stress disorder: the psychiatric genomic consortium initiative,2018.0,"['CM Nievergelt', ' AE Ashley-Koch', ' S Dalvie', ' MA Hauser', ' RA Morey', ' ...']",,Biological psychiatry,,,43.0,2022-04-11
Michael Hauser,GALC deletions increase the risk of primary open-angle glaucoma: the role of Mendelian variants in complex disease,2011.0,"['Y Liu', ' J Gibson', ' J Wheeler', ' LC Kwee', ' CM Santiago-Turla', ' SK Akafo', ' ...']",,PloS one,,,42.0,2022-04-11
Michael Hauser,Update on the genetics of primary open-angle glaucoma,2019.0,"['H Youngblood', ' MA Hauser', ' Y Liu']",,Experimental eye research,,,41.0,2022-04-11
Michael Hauser,,2017.0,"['P Teotia', ' MJ Van Hook', ' CS Wichman', ' RR Allingham', ' MA Hauser', ' ...']",,Stem Cells,,,41.0,2022-04-11
Michael Hauser,,2006.0,"['DB Hancock', ' ER Martin', ' K Fujiwara', ' MA Stacy', ' BL Scott', ' JM Stajich', ' ...']",,Annals of Neurology: Official Journal of the American Neurological …,,,39.0,2022-04-11
Michael Hauser,Linkage disequilibrium and haplotype tagging polymorphisms in the Tau H1 haplotype,2004.0,"['SA Oliveira', ' WK Scott', ' F Zhang', ' JM Stajich', ' K Fujiwara', ' M Hauser', ' ...']",,Neurogenetics,,,39.0,2022-04-11
Clive Flynn,THE IMPORTANCE OF IDENTITY WORK AS A MECHANISM FOR ALLEVIATING COGNITIVE DISSONANCE PERCEIVED DURING THE ACCULTURATION …,,['CFW Flynn '],,,,,,2022-04-11
Clive Flynn,Palliating Acculturation Cognitive Dissonance via Identity Work: Voluntary Expats in SMEs in Germany,2016.0,['CFW Flynn'],, Academy of Management Proceedings,,,,2022-04-11
Clive Flynn,"[BOOK][B] Understanding how voluntary expatriates working in SMEs in Germany, perceive, make sense of and respond to their new cultural context",2015.0,['CFW Flynn '],,,,,,2022-04-11
Clive Flynn,"[BOOK][B] Coachen, Lehren und Lernen mit Musik: Praxisleitfaden für Schule und Hochschule, Erwachsenenbildung und lebenslanges Lernen",2020.0,"['HJ Boßmeyer', ' G Brauer', ' CFW Flynn ']",,,,,,2022-04-11
Paula Wellmann,Kein Finale für die finalen Verluste–Berücksichtigung von definitiven Betriebsstättenverlusten nach dem EuGH-Urteil Bevola,2019.0,"['A Kopec', ' P Wellmann']",, Internationale SteuerRundschau,,,1.0,2022-04-11
Paula Wellmann,Finale Verluste aus einer ausländischen EUFreistellungsbetriebsstätte–ein Ende in Sicht?–deutsche EuGH-Vorlagefrage des BFH vom 6.11. 2019 in der …,2021.0,"['A Kopec', ' P Wellmann']",, Internationale SteuerRundschau,,,,2022-04-11
Paula Wellmann,Arbeitnehmer: Besteuerungsbefugnis für Geschäftsführervergütungen und-abfindungen nach dem DBA-Polen 2003,2021.0,"['A Kopec', ' P Wellmann']",, Internationale SteuerRundschau,,,,2022-04-11
Paula Wellmann,Zuordnung der Beteiligung zum Betriebsvermögen einer gewerblich geprägten Personengesellschaft im Nicht-DBA-Fall,2018.0,"['K Mroz', ' P Wellmann']",, FinanzRundschau,,,,2022-04-11
Paula Wellmann,"Unternehmensbesteuerung in Ostmitteleuropa: Bestandsaufnahme, Entwicklungen und praktische Fragen nach 10 Jahren EU-Osterweiterung",2015.0,"['C Spengel', ' S Kudert', ' M Jamroży', ' A Kopeć', ' A Cloer… ']",,,,,,2022-04-11
Beate Blank,Soziale Arbeit in der Migrationsgesellschaft,2018.0,"['B Blank', ' S Gögercin', ' KE Sauer…']",, Grundlagen–Konzepte …,,,14.0,2022-04-11
Beate Blank,Fridays for future!–All days for surgery!,2022.0,"['T Huber', ' F Hüttl', ' B Braun', ' B Blank', ' S Schierholz', ' T Fritz…']",, Der Chirurg,,,,2022-04-11
Beate Blank,Fridays for future!-All days for surgery!: Thoughts of young surgeons on a modern promotion of the next generation,2022.0,"['T Huber', ' F Hüttl', ' B Braun', ' B Blank…']",, … Chirurg; Zeitschrift fur …,,,,2022-04-11
Beate Blank,Lehrbuch Empowerment,2015.0,['B Blank'],,,,,3.0,2022-04-11
Beate Blank,[BOOK][B] Die Interdependenz von Ressourcenförderung und Empowerment: der Ressourcenbegriff der AdressatInnen,2012.0,['B Blank '],,,,,2.0,2022-04-11
Beate Blank,Soziale Arbeit in der Migrationsgesellschaft–Eine Einführung,2018.0,"['B Blank', ' S Gögercin', ' KE Sauer…']",, Soziale Arbeit in der …,,,1.0,2022-04-11
