AUTHOR_NAME,PUB_TITLE,PUB_YEAR,PUB_AUTHORS,PUB_TYPE,PUB_PUBLISHER,PUB_ISBN,PUB_DOI,PUB_CITATIONS,UPDATED
Nuo Li,"Timing of the Yuchiling giant porphyry Mo system, and implications for ore genesis",2013.0,"['N Li', ' YJ Chen', ' F Pirajno', ' Z Ni']",,Mineralium Deposita,,,115.0,2022-04-06
Nuo Li,"Geology, geochronology, fluid inclusion and H–O isotope geochemistry of the Luoboling porphyry Cu–Mo deposit, Zijinshan Orefield, Fujian Province, China",2014.0,"['J Zhong', ' YJ Chen', ' F Pirajno', ' J Chen', ' J Li', ' JP Qi', ' N Li']",,Ore Geology Reviews,,,114.0,2022-04-06
Nuo Li,"Pb–Sr–Nd isotope constraints on the fluid source of the Dahu Au–Mo deposit in Qinling Orogen, central China, and implication for Triassic tectonic setting",2012.0,"['ZY Ni', ' YJ Chen', ' N Li', ' H Zhang']",,Ore Geology Reviews,,,114.0,2022-04-06
Nuo Li,"The 1.85 Ga Mo mineralization in the Xiong’er Terrane, China: implications for metallogeny associated with assembly of the Columbia supercontinent",2011.0,"['N Li', ' YJ Chen', ' M Santosh', ' JM Yao', ' YL Sun', ' J Li']",,Precambrian Research,,,114.0,2022-04-06
Nuo Li,"Fluid inclusion and isotope geochemistry of the Qian'echong giant porphyry Mo deposit, Dabie Shan, China: a case of NaCl-poor, CO2-rich fluid systems",2013.0,"['YF Yang', ' YJ Chen', ' N Li', ' M Mi', ' YL Xu', ' FL Li', ' SQ Wan']",,Journal of Geochemical Exploration,,,102.0,2022-04-06
Nuo Li,中国东北钼矿床地质,2012.0,['陈衍景， 张成， 李诺， 杨永飞， 邓轲'],,吉林大学学报: 地球科学版,,,92.0,2022-04-06
Nuo Li,"Fluid inclusion study of the Wunugetu Cu–Mo deposit, Inner Mongolia, China",2012.0,"['N Li', ' YJ Chen', ' T Ulrich', ' Y Lai']",,Mineralium Deposita,,,89.0,2022-04-06
Nuo Li,"Evolution of ore fluids in the Donggou giant porphyry Mo system, East Qinling, China, a new type of porphyry Mo deposit: evidence from fluid inclusion and H–O isotope systematics",2015.0,"['YF Yang', ' YJ Chen', ' F Pirajno', ' N Li']",,Ore Geology Reviews,,,77.0,2022-04-06
Nuo Li,Early Mesozoic Mo mineralization in the Qinling Orogen: an overview,2017.0,"['N Li', ' F Pirajno']",,Ore Geology Reviews,,,75.0,2022-04-06
Nuo Li,"Zircon U–Pb dating and Sr–Nd–Pb–Hf isotopes of the ore-associated porphyry at the giant Donggebi Mo deposit, Eastern Tianshan, NW China",2017.0,"['YS Wu', ' KF Zhou', ' N Li', ' YJ Chen']",,Ore Geology Reviews,,,74.0,2022-04-06
Nuo Li,Raman spectroscopic study for the determination of Cl− concentration (molarity scale) in aqueous solutions: Application to fluid inclusions,2010.0,"['Q Sun', ' L Zhao', ' N Li', ' J Liu']",,Chemical Geology,,,73.0,2022-04-06
Nuo Li,"Late Mesozoic granitoids in the Qinling Orogen, Central China, and tectonic significance",2018.0,"['N Li', ' YJ Chen', ' M Santosh', ' F Pirajno']",,Earth-Science Reviews,,,69.0,2022-04-06
Nuo Li,"Diagnostic fluid inclusion and wallrock alteration of intrusionrelated hypothermal ore-systems (porphyry, skarn, breccia pipe, vein and IOCG) formed in intracontinental …",2009.0,"['YJ Chen', ' N Li']",,Acta Petrologica Sinica,,,68.0,2022-04-06
Nuo Li,小秦岭大湖金钼矿床辉钼矿铼锇同位素年龄及印支期成矿事件,2008.0,['李诺， 孙亚莉， 李晶， 薛良伟， 李文博'],,岩石学报,,,68.0,2022-04-06
Nuo Li,"Molybdenite Re/Os isochron age of the Wunugetu Shan porphyry Cu/Mo deposit, Inner Mongolia and its implication for metallogenic geodynamics",2007.0,"['N Li', ' YL Sun', ' J Li', ' WB Li']",,Acta Petrologica Sinica,,,52.0,2022-04-06
Nuo Li,内蒙古乌努格吐山斑岩铜钼矿床流体包裹体研究,2007.0,['李诺， 陈衍景， 赖勇， 李文博'],,,,,51.0,2022-04-06
Nuo Li,"Molybdenite Re–Os isochron age of the Yuchiling porphyry Mo deposit, Henan Province and its geological implications",2009.0,"['N Li', ' YJ Chen', ' YL Sun', ' HZ Hu', ' J Li', ' H Zhang', ' ZY Ni']",,Acta Petrologica Sinica,,,48.0,2022-04-06
Nuo Li,"Ore geology and fluid inclusion study of the Donggebi giant porphyry Mo deposit, Eastern Tianshan, NW China",2014.0,"['YS Wu', ' P Wang', ' Y Yang', ' N Xiang', ' N Li', ' K Zhou']",,Geological Journal,,,45.0,2022-04-06
Nuo Li,"The CO2-rich magmatic-hydrothermal fluid of the Qiyugou breccia pipe, Henan Province, China: implication for breccia genesis and gold mineralization",2012.0,"['N Li', ' EJM Carranza', ' Z Ni', ' D Guo']",,Geochemistry: exploration,,,44.0,2022-04-06
Nuo Li,Formation and tectonic evolution of the khondalite series at the southern margin of the North China Craton: Geochronological constraints from a 1.85-Ga Mo deposit in the Xiong …,2015.0,"['N Li', ' YJ Chen', ' NJ McNaughton', ' XX Ling', ' XH Deng', ' JM Yao', ' YS Wu']",,Precambrian Research,,,41.0,2022-04-06
Nuo Li,河南嵩县纸房钼矿床流体包裹体研究及矿床成因,2008.0,['邓小华， 李文博， 李诺， 糜梅， 张颖'],,岩石学报,,,40.0,2022-04-06
Nuo Li,河南省栾川县三道庄钼钨矿床地质和流体包裹体研究,2009.0,['石英霞， 李诺， 杨艳'],,,,,39.0,2022-04-06
Nuo Li,"Geology, geochemistry and tectonic setting of the Indosinian Mo deposits in southern Great Hinggan Range, NE China",2014.0,"['C Zhang', ' N Li']",,Geological Journal,,,37.0,2022-04-06
Nuo Li,内蒙古乌努格吐山斑岩铜钼矿床辉钼矿铼锇等时线年龄及其成矿地球动力学背景,2007.0,['李诺， 孙亚莉， 李晶， 李文博'],,岩石学报,,,36.0,2022-04-06
Nuo Li,"Geochronology and zircon Hf isotope geochemistry of granites in the giant Chalukou Mo deposit, NE China: implications for tectonic setting",2017.0,"['C Zhang', ' N Li']",,Ore Geology Reviews,,,33.0,2022-04-06
Nuo Li,河南省嵩县鱼池岭斑岩钼矿床成矿流体特征及其地质意义,2009.0,['李诺， 陈衍景， 倪智勇， 胡海珠'],,岩石学报,,,33.0,2022-04-06
Nuo Li,河南省栾川南泥湖斑岩型钼钨矿床流体包裹体研究,2009.0,['杨永飞， 李诺， 杨艳'],,,,,33.0,2022-04-06
Nuo Li,河南小秦岭金矿田大湖金一 钥矿床流体包裹体特征及矿床成因,2008.0,['倪智勇， 李诺， 管申进， 张辉， 薛良伟'],,岩 石 学 报,,,33.0,2022-04-06
Nuo Li,Fluid inclusion geochemistry and ore genesis of the Longmendian Mo deposit in the East Qinling Orogen: implication for migmatitic-hydrothermal Mo-mineralization,2014.0,"['N Li', ' YJ Chen', ' XH Deng', ' JM Yao']",,Ore Geology Reviews,,,32.0,2022-04-06
Nuo Li,"Hydrothermal mineralization at the Dahu Au–Mo deposit in the Xiaoqinling gold field, Qinling Orogen, central China",2014.0,"['ZY Ni', ' N Li', ' H Zhang']",,Geological Journal,,,30.0,2022-04-06
Nuo Li,河南祁雨沟金矿流体包裹体及矿床成因类型研究,2008.0,['李诺， 赖勇， 鲁颖淮， 郭东升'],,中国地质,,,29.0,2022-04-06
Nuo Li,"Besshi-type mineral systems in the Palaeoproterozoic Bryah Rift-Basin, Capricorn Orogen, Western Australia: Implications for tectonic setting and geodynamic evolution",2016.0,"['F Pirajno', ' Y Chen', ' N Li', ' C Li', ' L Zhou']",,Geoscience Frontiers,,,27.0,2022-04-06
Nuo Li,河南省洛宁县寨凹钼矿床流体包裹体研究及矿床成因,2008.0,['邓小华， 陈衍景， 姚军明， 李文博， 李诺， 王运， 糜梅， 张颖'],,中国地质,,,27.0,2022-04-06
Nuo Li,"The geology and geochronology of the Waifangshan Mo-quartz vein cluster in eastern Qinling, China",2017.0,"['XH Deng', ' YJ Chen', ' F Pirajno', ' N Li', ' JM Yao', ' YL Sun']",,Ore Geology Reviews,,,23.0,2022-04-06
Nuo Li,河南大湖金钼矿床成矿物质来源的锶钕铅同位素约束,2009.0,['倪智勇， 李诺， 张辉， 薛良伟'],,岩石学报,,,21.0,2022-04-06
Nuo Li,河南省东沟超大型钼矿床流体包裹体研究,2011.0,['杨永飞， 李诺， 王莉娟'],,岩石学报,,,20.0,2022-04-06
Nuo Li,Molybdenum deposits in China,2017.0,"['YJ Chen', ' F Pirajno', ' N Li', ' XH Deng']",,Ore Geology Reviews (Part,,,19.0,2022-04-06
Nuo Li,陕西省华县金堆城斑岩型钼矿床流体包裹体研究,2009.0,['杨永飞， 李诺， 倪智勇'],,岩石学报,,,19.0,2022-04-06
Nuo Li,"Carboniferous-Permian tectonic transition envisaged in two magmatic episodes at the Kuruer Cu-Au deposit, Western Tianshan (NW China)",2018.0,"['J Yu', ' N Li', ' N Qi', ' JP Guo', ' YJ Chen']",,Journal of Asian Earth Sciences,,,17.0,2022-04-06
Nuo Li,"Geology, fluid inclusion and HOS isotopes of the Kuruer Cu-Au deposit in Western Tianshan, Xinjiang, China",2018.0,"['J Yu', ' N Li', ' SP Shu', ' B Zhang', ' JP Guo', ' YJ Chen']",,Ore Geology Reviews,,,15.0,2022-04-06
Nuo Li,大别山北麓钼矿床地质特征和地球动力学背景,2013.0,['李毅， 李诺， 杨永飞， 王笿， 糜梅， 张静， 陈红瑾， 陈衍景'],,岩石学报,,,14.0,2022-04-06
Nuo Li,"Textural and compositional evolution of Au-hosting Fe-S-As minerals at the Axi epithermal gold deposit, Western Tianshan, NW China",2017.0,"['B Zhang', ' N Li', ' S Shu', ' W Wang', ' J Yu', ' X Chen', ' T Ye', ' YJ Chen']",,Ore Geology Reviews,,,13.0,2022-04-06
Nuo Li,秦岭地区印支期钥矿化特征及找矿前景,2013.0,['胡海珠， 李诺， 邓小华， 陈衍景， 李毅'],,中 国 地 质,,,13.0,2022-04-06
Nuo Li,Process and mechanism of Yanshanian large-scale Mo accumulation in East Qinling,2012.0,['N Li'],,Ph. D. Thesis,,,13.0,2022-04-06
Nuo Li,黑龙江省黑河市争光金矿流体包裹体研究及矿床成因,2013.0,['邓轲， 李诺， 杨永飞， 张成， 于援帮， 张东财'],,岩石学报,,,11.0,2022-04-06
Nuo Li,内蒙古兴阿钼铜矿区侵入岩锆石 U-Pb 年龄及 Hf 同位素组成,2013.0,['张成， 李诺， 陈衍景'],,岩石学报,,,10.0,2022-04-06
Nuo Li,新疆尼勒克县加曼特金矿床地质及流体包裹体研究,2012.0,['吴艳爽， 李诺， 汪立今， 周可法， 马海杰'],,中国地质,,,10.0,2022-04-06
Nuo Li,"Intraplate magmatism and associated metallogeny in Central Asia, China and Siberia",2009.0,"['F Pirajno', ' R Seltmann', ' NJ Cook', ' AS Borisenko']",,Ore Geology Reviews (Special Issue),,,9.0,2022-04-06
Nuo Li,Molybdenum solubility and partitioning in H2O-CO2-NaCl fluids at 600° C and 200 MPa,2021.0,"['N Li', ' IT Derrey', ' F Holtz', ' I Horn', ' S Weyer', ' W Xi']",,Chemical Geology,,,4.0,2022-04-06
Nuo Li,"A study of ore geology and fluid inclusions of the Jiamante gold deposit, Nilka County, Xinjiang",2012.0,"['YS Wu', ' N Li', ' LJ Wang', ' KF Zhou', ' HJ Ma']",,Geology in China,,,4.0,2022-04-06
Nuo Li,"From magma replenishment to epithermal mineralization: Combined evidence from zircon U-Pb,(U-Th)/He and trace element data",2020.0,"['T Ye', ' W Xi', ' N Li', ' M Danišík']",,Ore Geology Reviews,,,3.0,2022-04-06
Nuo Li,"Fluid inclusion geochemistry and magmatic oxygen fugacity of the Wenquan Triassic molybdenum deposit in the Western Qinling Orogen, China",2018.0,"['X Xiong', ' L Zhu', ' G Zhang', ' N Li', ' H Yuan', ' L Ding', ' C Sun', ' A Guo']",,Ore Geology Reviews,,,3.0,2022-04-06
Nuo Li,黄铁矿原位LA-ICP-MS微量元素分析在金矿床中的应用,2015.0,['叶甜李诺'],,地质科学,,,3.0,2022-04-06
Nuo Li,"Geochronological constraint on the evolution of the Aktyuz Terrane, Kyrgyz North Tianshan, and the fate of the Taldybulak Levoberezhny gold deposit",2022.0,"['W Xi', ' N Li', ' X Xia', ' X Ling', ' Y Wu']",,Critical Metals in Northwest China,,,1.0,2022-04-06
Nuo Li,热液矿床金的赋存状态及研究方法,2018.0,['张博， 李诺， 陈衍景'],,地学前缘,,,1.0,2022-04-06
Nuo Li,"Geochemical, geochronological and isotopic studies of the Taishanmiao batholith and the Zhuyuangou Mo deposit it hosted, Qinling, China",2022.0,"['J Yu', ' N Li', ' N Qi', ' C Xu', ' PC Huang', ' M Hand', ' LJ Morrissey', ' JL Payne', ' ...']",,Ore Geology Reviews,,,,2022-04-06
Nuo Li,"Perspective of Permian porphyry Cu-Au mineralization in Chinese Western Tianshan: constraints from sulfide Re-Os dating and trace element study of the Kuruer deposit, Xinjiang",2022.0,"['J Yu', ' N Li', ' B Zhang', ' T Ulrich', ' X Chen', ' M Hand', ' LJ Morrissey', ' JL Payne', ' ...']",,Ore Geology Reviews,,,,2022-04-06
Nuo Li,Geological Evolution of Qinling Orogen,2022.0,"['YJ Chen', ' N Li', ' F Pirajno']",,Geology and Geochemistry of Molybdenum Deposits in the Qinling Orogen,,,,2022-04-06
Nuo Li,Metamorphic Hydrothermal (Orogenic-Type) Systems,2022.0,"['N Li', ' XH Deng', ' JM Yao', ' ZY Ni', ' F Pirajno', ' YJ Chen']",,Geology and Geochemistry of Molybdenum Deposits in the Qinling Orogen,,,,2022-04-06
Nuo Li,"Mo Mineralization Types, in Space and Time",2022.0,"['YJ Chen', ' F Pirajno', ' N Li']",,Geology and Geochemistry of Molybdenum Deposits in the Qinling Orogen,,,,2022-04-06
Nuo Li,Porphyry Mo Deposits,2022.0,"['N Li', ' YF Yang', ' LM Zhu', ' J Li', ' F Pirajno', ' YJ Chen']",,Geology and Geochemistry of Molybdenum Deposits in the Qinling Orogen,,,,2022-04-06
Nuo Li,Mineralization and Its Controls,2022.0,"['YJ Chen', ' N Li', ' F Pirajno', ' XH Deng', ' YF Yang']",,Geology and Geochemistry of Molybdenum Deposits in the Qinling Orogen,,,,2022-04-06
Nuo Li,Stability of copper acetate at high PT and the role of organic acids and CO2 in metallic mineralization,2020.0,"['Z Ni', ' Y Chen', ' H Zheng', ' N Li', ' H Li']",,Scientific Reports,,,,2022-04-06
Nuo Li,"西天山小于赞金矿成矿流体, 成矿年代学特征及其地质意义",2018.0,['于杰， 李诺， 张博， 疏孙平， 陈衍景'],,地学前缘,,,,2022-04-06
Nuo Li,吉尔吉斯斯坦 Taldybulak Levoberezhny (左岸) 金矿地质特征及金属矿物学研究,2018.0,['席伟， 夏小洪， 吴艳爽， 叶甜， 李诺'],,地学前缘,,,,2022-04-06
Nuo Li,新疆西天山阿希金矿金属矿物标志与指示意义,2017.0,['张博， 陈衍景， 李诺'],,第八届全国成矿理论与找矿方法学术讨论会论文摘要文集,,,,2022-04-06
Nuo Li,中国作者国际地学论文简介,2011.0,['刘俊来， 庞忠和， 李诺'],,地学前缘,,,,2022-04-06
Nuo Li,四川攀西宽裕离子吸附型稀土矿矿床地质特征和控矿因素,,['夏小洪， 刘图强， 尹川， 段利， 杨伟， 汪辰， 李诺， 王成辉， 谭洪旗'],,中国地质,,,,2022-04-06
Pay-Uwe Paulsen,[BOOK][B] Sichtweisen der Wechselkursbestimmung,2013.0,['PU Paulsen '],,,,,1.0,2022-04-06
Pay-Uwe Paulsen,Drei Sichtweisen der Wechselkursbestimmung,1991.0,['PU Paulsen'],, Sichtweisen der Wechselkursbestimmung,,,,2022-04-06
Pay-Uwe Paulsen,Zur Erklärung des gleichgewichtigen nominalen und realen Wechselkurses im Rahmen makroökonomischer Modelle für offene Volkswirtschaften,1991.0,['PU Paulsen'],, Sichtweisen der Wechselkursbestimmung,,,,2022-04-06
Pay-Uwe Paulsen,Die finanzmarkttheoretische Erklärung der Wechselkursdynamik,1991.0,['PU Paulsen'],, Sichtweisen der Wechselkursbestimmung,,,,2022-04-06
Dietmar Ratz,"Numerical toolbox for verified computing I: Basic numerical problems theory, algorithms, and pascal-XSC programs",2012.0,"['R Hammer', ' M Hocks', ' U Kulisch', ' D Ratz']",,Springer Science & Business Media,,,378.0,2022-04-06
Dietmar Ratz,"C++ Toolbox for Verified Computing I: Basic Numerical Problems Theory, Algorithms, and Programs",2012.0,"['R Hammer', ' M Hocks', ' U Kulisch', ' D Ratz']",,Springer Science & Business Media,,,342.0,2022-04-06
Dietmar Ratz,PASCAL-XSC: language reference with examples,2012.0,"['R Klatte', ' U Kulisch', ' M Neaga', ' D Ratz', ' C Ullrich']",,Springer Science & Business Media,,,269.0,2022-04-06
Dietmar Ratz,Subdivision direction selection in interval methods for global optimization,1997.0,"['T Csendes', ' D Ratz']",,SIAM Journal on Numerical Analysis,,,204.0,2022-04-06
Dietmar Ratz,On the selection of subdivision directions in interval branch-and-bound methods for global optimization,1995.0,"['D Ratz', ' T Csendes']",,Journal of Global Optimization,,,149.0,2022-04-06
Dietmar Ratz,Pascal-XSC: Sprachbeschreibung Mit Beispielen,2013.0,"['R Klatte', ' U Kulisch', ' M Neaga', ' D Ratz', ' C Ullrich']",,Springer-Verlag,,,96.0,2022-04-06
Dietmar Ratz,Automatische ergebnisverifikation bei globalen optimierungsproblemen,1992.0,['D Ratz'],,Karlsruhe,,,94.0,2022-04-06
Dietmar Ratz,Towards self-organizing knowledge intensive processes,2005.0,"['C Richter-von Hagen', ' D Ratz', ' R Povalej']",,Journal of Universal Knowledge Management,,,89.0,2022-04-06
Dietmar Ratz,Box-splitting strategies for the interval Gauss-Seidel step in a global optimization method,1994.0,['D Ratz'],,Computing,,,62.0,2022-04-06
Dietmar Ratz,A nonsmooth global optimization technique using slopes: the one-dimensional case,1999.0,['D Ratz'],,Journal of Global Optimization,,,61.0,2022-04-06
Dietmar Ratz,Automatic slope computation and its application in nonsmooth global optimization,1998.0,['D Ratz'],,Verlag nicht ermittelbar,,,61.0,2022-04-06
Dietmar Ratz,Improving the efficiency of a nonlinear-system-solver using a componentwise newton method,1997.0,"['S Herbort', ' D Ratz']",,Inst. für Angewandte Mathematik,,,39.0,2022-04-06
Dietmar Ratz,Pascal-XSC new concepts for scientific computation and numerical data processing,1993.0,"['R Hammer', ' M Neaga', ' D Ratz']",,Mathematics in science and engineering,,,32.0,2022-04-06
Dietmar Ratz,The effects of the arithmetic of vector computers on basic numerical methods,1990.0,['D Ratz'],,Contributions to Computer Arithmetic and Self-Validating Numerical Methods,,,26.0,2022-04-06
Dietmar Ratz,Inclusion isotone extended interval arithmetic,1996.0,['D Ratz'],,Bericht,,,25.0,2022-04-06
Dietmar Ratz,A combined method for enclosing all solutions of nonlinear systems of polynomial equations,1995.0,"['C Jäger', ' D Ratz']",,Reliable Computing,,,25.0,2022-04-06
